ticker,company,sector,financial_year,revenue_cr,expenses_cr,operating_profit_cr,operating_margin_pct_reported,interest_cr,depreciation_cr,profit_before_tax_cr,tax_pct_reported,net_profit_cr,eps_rs,dividend_payout_pct,equity_capital_cr,reserves_cr,equity_cr,borrowings_cr,deposits_cr,other_liabilities_cr,total_liabilities_cr,fixed_assets_cr,cwip_cr,investments_cr,other_assets_cr,total_assets_cr,operating_cash_flow_cr,investing_cash_flow_cr,financing_cash_flow_cr,net_cash_flow_cr,free_cash_flow_cr
ICICIBANK.NS,ICICI Bank,Financial Services,2018,62162.0,72806.0,-44906.0,-72.0,34262.0,922.0,10978.0,17.0,9100.0,12.0,12.0,1286.0,109344.0,110630.0,229402.0,585796.0,198453.0,1124281.0,9465.0,0.0,372208.0,742608.0,1124281.0,19383.0,-50551.0,39676.0,8508.0,18367.0
ICICIBANK.NS,ICICI Bank,Financial Services,2019,71982.0,83775.0,-50971.0,-71.0,39178.0,946.0,7408.0,23.0,5689.0,6.6,15.0,1289.0,112964.0,114253.0,210324.0,681317.0,232899.0,1238794.0,9660.0,0.0,398201.0,830933.0,1238794.0,48671.0,-30282.0,-19997.0,-1608.0,47570.0
ICICIBANK.NS,ICICI Bank,Financial Services,2020,84836.0,85361.0,-45190.0,-53.0,44666.0,1171.0,18589.0,40.0,11225.0,14.78,0.0,1295.0,121665.0,122960.0,213852.0,800784.0,239696.0,1377292.0,10409.0,0.0,443473.0,923411.0,1377292.0,79565.0,-42095.0,2992.0,40462.0,77717.0
ICICIBANK.NS,ICICI Bank,Financial Services,2021,89163.0,91309.0,-44805.0,-50.0,42659.0,1340.0,26028.0,22.0,20364.0,26.58,8.0,1383.0,156204.0,157587.0,143900.0,959940.0,312385.0,1573812.0,10809.0,0.0,536579.0,1026424.0,1573812.0,138015.0,-63631.0,-54667.0,19718.0,136339.0
ICICIBANK.NS,ICICI Bank,Financial Services,2022,95407.0,80798.0,-26558.0,-28.0,41167.0,1330.0,34241.0,25.0,26538.0,36.14,14.0,1390.0,180663.0,182053.0,161603.0,1091366.0,317616.0,1752637.0,10707.0,0.0,567098.0,1174833.0,1752637.0,58111.0,-40007.0,17451.0,35555.0,56369.0
ICICIBANK.NS,ICICI Bank,Financial Services,2023,121067.0,87864.0,-17341.0,-14.0,50543.0,1515.0,46256.0,26.0,35461.0,48.74,16.0,1397.0,213101.0,214498.0,189062.0,1210832.0,344099.0,1958490.0,11070.0,0.0,639552.0,1307868.0,1958490.0,-3771.0,-67689.0,24791.0,-46669.0,-5951.0
ICICIBANK.NS,ICICI Bank,Financial Services,2024,159516.0,99560.0,-14152.0,-9.0,74108.0,1935.0,60434.0,26.0,46081.0,63.02,16.0,1405.0,254739.0,256144.0,207428.0,1443580.0,456911.0,2364063.0,15714.0,0.0,827163.0,1521186.0,2364063.0,157284.0,-144737.0,13765.0,26312.0,153676.0
ICICIBANK.NS,ICICI Bank,Financial Services,2025,186331.0,130078.0,-32775.0,-18.0,89028.0,2627.0,72854.0,25.0,54569.0,71.65,15.0,1425.0,312481.0,313906.0,218883.0,1641637.0,467815.0,2642241.0,24272.0,0.0,886377.0,1731593.0,2642241.0,122805.0,-77140.0,5589.0,51255.0,118100.0
ICICIBANK.NS,ICICI Bank,Financial Services,2026,195218.0,146032.0,-39843.0,-20.0,89029.0,0.0,77057.0,25.0,57936.0,75.71,16.0,1432.0,358946.0,360378.0,220264.0,1830020.0,503835.0,2914498.0,17420.0,0.0,870720.0,2026358.0,2914498.0,67325.0,-13014.0,-4661.0,49651.0,63778.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2016,11872.0,4188.0,329.0,3.0,7355.0,157.0,3469.0,34.0,2287.0,38.43,12.0,595.0,17102.0,17697.0,24996.0,93000.0,7205.0,142898.0,1218.0,37.0,34056.0,107587.0,142898.0,-2927.0,-258.0,2517.0,-667.0,-3184.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2017,14406.0,5684.0,379.0,3.0,8343.0,191.0,4360.0,34.0,2868.0,47.95,13.0,598.0,20049.0,20647.0,21454.0,127572.0,8976.0,178650.0,1307.0,28.0,36704.0,140611.0,178650.0,11569.0,-285.0,-2768.0,8516.0,11296.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2018,17281.0,6555.0,942.0,5.0,9783.0,212.0,5481.0,34.0,3606.0,60.08,12.0,600.0,23243.0,23843.0,38289.0,151639.0,7856.0,221628.0,1313.0,25.0,50078.0,170211.0,221628.0,-20700.0,-217.0,15505.0,-5412.0,-20920.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2019,22261.0,9284.0,-438.0,-2.0,13415.0,229.0,4980.0,34.0,3301.0,54.77,14.0,603.0,26085.0,26688.0,47321.0,194868.0,8944.0,277821.0,1688.0,22.0,59268.0,216843.0,277821.0,-6389.0,-633.0,8590.0,1568.0,-7027.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2020,28783.0,12544.0,-485.0,-2.0,16724.0,291.0,6177.0,28.0,4458.0,64.28,0.0,694.0,34054.0,34748.0,60754.0,202027.0,9700.0,307229.0,1792.0,79.0,59938.0,245419.0,307229.0,-12907.0,1445.0,12733.0,1271.0,-13324.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2021,29000.0,15772.0,-2244.0,-8.0,15472.0,328.0,3929.0,25.0,2930.0,37.89,13.0,773.0,42727.0,43500.0,51323.0,255870.0,12210.0,362903.0,1801.0,75.0,69653.0,291374.0,362903.0,44976.0,-324.0,-4096.0,40556.0,44645.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2022,30822.0,15561.0,-560.0,-2.0,15822.0,352.0,6433.0,25.0,4805.0,62.03,14.0,775.0,47252.0,48027.0,47323.0,293349.0,13268.0,401967.0,1834.0,95.0,70930.0,329109.0,401967.0,16672.0,-395.0,-4302.0,11975.0,16266.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2023,36368.0,15425.0,2167.0,6.0,18776.0,407.0,9932.0,25.0,7444.0,95.93,15.0,776.0,54229.0,55005.0,49011.0,336120.0,17701.0,457837.0,1944.0,135.0,83076.0,372682.0,457837.0,-12442.0,-481.0,1115.0,-11808.0,-13002.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2024,45748.0,17569.0,3046.0,7.0,25132.0,463.0,11979.0,25.0,8977.0,115.34,14.0,778.0,62429.0,63207.0,47611.0,384586.0,19689.0,515094.0,2127.0,197.0,106486.0,406283.0,515094.0,-16925.0,-703.0,-2242.0,-19869.0,-17636.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2025,48668.0,22664.0,-3632.0,-7.0,29636.0,532.0,3526.0,27.0,2576.0,33.06,0.0,779.0,64057.0,64836.0,53704.0,410862.0,24706.0,554107.0,2309.0,188.0,114457.0,437154.0,554107.0,18278.0,-685.0,4876.0,22468.0,17569.0
INDUSINDBK.NS,IndusInd Bank,Financial Services,2026,46251.0,24001.0,-6019.0,-13.0,28268.0,0.0,1210.0,27.0,889.0,11.41,13.0,779.0,64809.0,65588.0,42789.0,399931.0,35086.0,543394.0,2546.0,0.0,125007.0,415841.0,543394.0,993.0,-634.0,-10912.0,-10553.0,359.0
INFY.NS,Infosys,Information Technology,2015,53319.0,38436.0,14883.0,28.0,12.0,1017.0,17284.0,28.0,12372.0,26.93,55.0,572.0,50164.0,50736.0,0.0,,15553.0,66289.0,11346.0,776.0,2270.0,51897.0,66289.0,8353.0,999.0,-4935.0,4417.0,6106.0
INFY.NS,Infosys,Information Technology,2016,62441.0,45362.0,17079.0,27.0,0.0,1459.0,18740.0,28.0,13489.0,29.36,41.0,1144.0,60600.0,61744.0,0.0,,13354.0,75098.0,13386.0,960.0,1892.0,58860.0,75098.0,10028.0,-885.0,-6813.0,2330.0,7305.0
INFY.NS,Infosys,Information Technology,2017,68484.0,49880.0,18604.0,27.0,0.0,1703.0,19951.0,28.0,14353.0,31.24,41.0,1144.0,67838.0,68982.0,0.0,,14166.0,83148.0,14179.0,1365.0,16423.0,51181.0,83148.0,11531.0,-14664.0,-6939.0,-10072.0,8771.0
INFY.NS,Infosys,Information Technology,2018,70522.0,51700.0,18822.0,27.0,0.0,1863.0,20270.0,21.0,16029.0,36.69,59.0,1088.0,63835.0,64923.0,0.0,,14426.0,79349.0,12574.0,1606.0,12163.0,53006.0,79349.0,13218.0,4533.0,-20505.0,-2754.0,11220.0
INFY.NS,Infosys,Information Technology,2019,82675.0,62505.0,20170.0,24.0,0.0,2011.0,21041.0,27.0,15410.0,35.26,60.0,2170.0,62778.0,64948.0,0.0,,19118.0,84066.0,15710.0,1388.0,11261.0,55707.0,84066.0,14841.0,-632.0,-14512.0,-303.0,12396.0
INFY.NS,Infosys,Information Technology,2020,90791.0,68524.0,22267.0,25.0,170.0,2893.0,22007.0,24.0,16639.0,38.96,45.0,2122.0,63328.0,65450.0,4633.0,,21717.0,91800.0,23789.0,954.0,8792.0,58265.0,91800.0,17003.0,-331.0,-17591.0,-919.0,13696.0
INFY.NS,Infosys,Information Technology,2021,100472.0,72583.0,27889.0,28.0,195.0,3267.0,26628.0,27.0,19423.0,45.42,59.0,2124.0,74227.0,76351.0,5325.0,,25835.0,107511.0,25505.0,922.0,14205.0,66879.0,107511.0,23224.0,-7373.0,-9786.0,6065.0,21117.0
INFY.NS,Infosys,Information Technology,2022,121641.0,90150.0,31491.0,26.0,200.0,3476.0,30110.0,26.0,22146.0,52.56,59.0,2098.0,73252.0,75350.0,5474.0,,35905.0,116729.0,25800.0,416.0,20324.0,70189.0,116729.0,23885.0,-6485.0,-24642.0,-7242.0,21724.0
INFY.NS,Infosys,Information Technology,2023,146767.0,111637.0,35130.0,24.0,284.0,4225.0,33322.0,28.0,24108.0,58.08,58.0,2069.0,73338.0,75407.0,8299.0,,40890.0,124596.0,29225.0,288.0,19478.0,75605.0,124596.0,22467.0,-1071.0,-26695.0,-5299.0,19888.0
INFY.NS,Infosys,Information Technology,2024,153670.0,117245.0,36425.0,24.0,470.0,4678.0,35988.0,27.0,26248.0,63.2,73.0,2071.0,86045.0,88116.0,8359.0,,39545.0,136020.0,27622.0,293.0,24623.0,83482.0,136020.0,25210.0,-5093.0,-17504.0,2613.0,23009.0
INFY.NS,Infosys,Information Technology,2025,162990.0,123754.0,39236.0,24.0,416.0,4812.0,37608.0,29.0,26750.0,64.32,67.0,2073.0,93745.0,95818.0,8227.0,,43750.0,147795.0,30961.0,814.0,23541.0,92479.0,147795.0,35694.0,-1864.0,-24161.0,9669.0,33457.0
INFY.NS,Infosys,Information Technology,2026,178650.0,136370.0,42280.0,24.0,416.0,4902.0,39995.0,26.0,29474.0,72.59,66.0,2024.0,90828.0,92852.0,9176.0,,52260.0,154288.0,33770.0,526.0,21880.0,98112.0,154288.0,33986.0,3546.0,-39786.0,-2254.0,31259.0
ITC.NS,ITC,FMCG,2015,38817.0,24566.0,14252.0,37.0,91.0,1028.0,14362.0,32.0,9779.0,8.04,52.0,802.0,30934.0,31736.0,269.0,,13948.0,45952.0,15303.0,2700.0,6943.0,21006.0,45952.0,9843.0,-5275.0,-4661.0,-93.0,6552.0
ITC.NS,ITC,FMCG,2016,39192.0,24661.0,14531.0,37.0,78.0,1077.0,14859.0,36.0,9501.0,7.74,73.0,805.0,41875.0,42680.0,84.0,,8888.0,51651.0,15107.0,2560.0,11748.0,22237.0,51651.0,9799.0,-3921.0,-5613.0,266.0,7459.0
ITC.NS,ITC,FMCG,2017,42768.0,27298.0,15470.0,36.0,49.0,1153.0,16026.0,35.0,10477.0,8.47,56.0,1215.0,45198.0,46413.0,46.0,,9440.0,55898.0,15893.0,3730.0,17581.0,18694.0,55898.0,10627.0,-3251.0,-7301.0,75.0,7556.0
ITC.NS,ITC,FMCG,2018,43449.0,26928.0,16521.0,38.0,115.0,1236.0,17409.0,34.0,11493.0,9.24,56.0,1220.0,51290.0,52510.0,36.0,,11695.0,64241.0,16524.0,5508.0,22053.0,20156.0,64241.0,13169.0,-7114.0,-6221.0,-166.0,10371.0
ITC.NS,ITC,FMCG,2019,48340.0,29802.0,18537.0,38.0,71.0,1397.0,19150.0,33.0,12836.0,10.27,56.0,1226.0,57915.0,59141.0,13.0,,12585.0,71739.0,19374.0,4136.0,25043.0,23185.0,71739.0,12583.0,-5546.0,-6869.0,169.0,9442.0
ITC.NS,ITC,FMCG,2020,49388.0,30044.0,19344.0,39.0,81.0,1645.0,20035.0,22.0,15593.0,12.45,82.0,1229.0,64044.0,65273.0,277.0,,11760.0,77311.0,21713.0,3256.0,28663.0,23678.0,77311.0,14690.0,-6174.0,-8181.0,334.0,12276.0
ITC.NS,ITC,FMCG,2021,49257.0,32193.0,17065.0,35.0,58.0,1646.0,17938.0,25.0,13383.0,10.69,101.0,1231.0,59116.0,60347.0,271.0,,13143.0,73761.0,23298.0,4011.0,24871.0,21580.0,73761.0,12527.0,5740.0,-18634.0,-367.0,10693.0
ITC.NS,ITC,FMCG,2022,60645.0,40021.0,20623.0,34.0,60.0,1732.0,20740.0,25.0,15503.0,12.37,93.0,1232.0,61223.0,62455.0,249.0,,14491.0,77196.0,24232.0,3226.0,24841.0,24898.0,77196.0,15776.0,-2238.0,-13580.0,-43.0,13767.0
ITC.NS,ITC,FMCG,2023,70919.0,45215.0,25704.0,36.0,78.0,1809.0,25915.0,25.0,19477.0,15.44,100.0,1243.0,67912.0,69155.0,306.0,,16370.0,85831.0,25851.0,3003.0,29415.0,27561.0,85831.0,18878.0,-5732.0,-13006.0,139.0,16184.0
ITC.NS,ITC,FMCG,2024,67932.0,42744.0,25188.0,37.0,39.0,1518.0,26961.0,23.0,20751.0,16.39,84.0,1248.0,73259.0,74507.0,303.0,,16944.0,91754.0,27820.0,2861.0,31114.0,29959.0,91754.0,17179.0,1563.0,-18551.0,191.0,13724.0
ITC.NS,ITC,FMCG,2025,75323.0,49492.0,25832.0,34.0,45.0,1646.0,41943.0,16.0,35052.0,27.77,52.0,1251.0,68779.0,70030.0,285.0,,17688.0,88003.0,21955.0,1091.0,34720.0,30237.0,88003.0,17627.0,-564.0,-17037.0,26.0,15524.0
ITC.NS,ITC,FMCG,2026,78868.0,51562.0,27306.0,35.0,85.0,1711.0,28033.0,25.0,21018.0,16.51,88.0,1253.0,71254.0,72507.0,2399.0,,18731.0,93637.0,22443.0,1602.0,38128.0,31464.0,93637.0,18464.0,-2321.0,-16147.0,-4.0,16332.0
JSWSTEEL.NS,JSW Steel,Metals,2015,52972.0,43608.0,9364.0,18.0,3493.0,3434.0,2539.0,32.0,1722.0,7.43,19.0,303.0,21987.0,22290.0,38754.0,,24610.0,85654.0,52176.0,8265.0,599.0,24613.0,85654.0,7876.0,-7372.0,-169.0,334.0,1362.0
JSWSTEEL.NS,JSW Steel,Metals,2016,41546.0,35124.0,6422.0,15.0,3601.0,3323.0,-2468.0,-80.0,-481.0,-1.39,-67.0,301.0,18665.0,18966.0,42204.0,,20737.0,81907.0,56140.0,7271.0,1195.0,17302.0,81907.0,6897.0,-3857.0,-3151.0,-111.0,1736.0
JSWSTEEL.NS,JSW Steel,Metals,2017,55604.0,43296.0,12308.0,22.0,3768.0,3430.0,5128.0,33.0,3467.0,14.57,19.0,301.0,22346.0,22647.0,43334.0,,22024.0,88005.0,58730.0,4363.0,1366.0,23546.0,88005.0,7888.0,-5094.0,-2710.0,84.0,3498.0
JSWSTEEL.NS,JSW Steel,Metals,2018,71933.0,57017.0,14916.0,21.0,3701.0,3387.0,7651.0,20.0,6113.0,25.71,16.0,302.0,27696.0,27998.0,39393.0,,24579.0,91970.0,57848.0,5950.0,1469.0,26703.0,91970.0,12379.0,-4529.0,-8185.0,-335.0,7703.0
JSWSTEEL.NS,JSW Steel,Metals,2019,84757.0,65827.0,18930.0,22.0,3917.0,4041.0,11168.0,33.0,7524.0,31.6,16.0,301.0,34494.0,34795.0,47396.0,,32606.0,114797.0,62644.0,11889.0,1894.0,38370.0,114797.0,14633.0,-11387.0,1753.0,4999.0,4471.0
JSWSTEEL.NS,JSW Steel,Metals,2020,73326.0,61513.0,11813.0,16.0,4265.0,4246.0,3013.0,-30.0,3919.0,16.67,15.0,301.0,36298.0,36599.0,61423.0,,33798.0,131820.0,62085.0,27191.0,1259.0,41285.0,131820.0,12785.0,-19589.0,5189.0,-1615.0,18.0
JSWSTEEL.NS,JSW Steel,Metals,2021,79839.0,59661.0,20178.0,25.0,3957.0,4679.0,12015.0,34.0,7873.0,32.73,25.0,302.0,45308.0,45610.0,66727.0,,34826.0,147163.0,64917.0,32566.0,7427.0,42253.0,147163.0,18831.0,-9410.0,-1444.0,7977.0,7916.0
JSWSTEEL.NS,JSW Steel,Metals,2022,146371.0,107257.0,39114.0,27.0,4968.0,6001.0,29745.0,30.0,20938.0,85.49,25.0,301.0,66996.0,67297.0,72237.0,,56951.0,196485.0,99880.0,16905.0,4940.0,74760.0,196485.0,26270.0,-14748.0,-14657.0,-3135.0,16222.0
JSWSTEEL.NS,JSW Steel,Metals,2023,165960.0,147490.0,18470.0,11.0,6902.0,7474.0,5655.0,27.0,4139.0,17.14,25.0,301.0,65394.0,65695.0,80853.0,,63991.0,210539.0,104452.0,22166.0,4806.0,79115.0,210539.0,23323.0,-10730.0,-5977.0,6616.0,8574.0
JSWSTEEL.NS,JSW Steel,Metals,2024,175006.0,146849.0,28157.0,16.0,8105.0,8172.0,13380.0,33.0,8973.0,36.03,25.0,305.0,77364.0,77669.0,87984.0,,62245.0,227898.0,112461.0,29676.0,7246.0,78515.0,227898.0,12078.0,-14467.0,-5005.0,-7394.0,-3469.0
JSWSTEEL.NS,JSW Steel,Metals,2025,168824.0,146099.0,22725.0,13.0,8412.0,9309.0,5077.0,31.0,3491.0,14.33,24.0,305.0,79191.0,79496.0,98752.0,,62197.0,240445.0,124466.0,21007.0,15217.0,79755.0,240445.0,20899.0,-17012.0,-262.0,3625.0,8264.0
JSWSTEEL.NS,JSW Steel,Metals,2026,185470.0,156124.0,29346.0,16.0,9102.0,9601.0,29250.0,13.0,25508.0,91.26,10.0,305.0,99748.0,100053.0,99310.0,,70313.0,269676.0,117552.0,21892.0,10218.0,120014.0,269676.0,25152.0,18690.0,-16111.0,27731.0,10610.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2015,13319.0,9718.0,-3366.0,-25.0,6966.0,237.0,4550.0,33.0,3105.0,3.94,2.0,386.0,21770.0,22156.0,31415.0,72843.0,22049.0,148464.0,1385.0,0.0,45589.0,101490.0,148464.0,2302.0,-4467.0,2426.0,260.0,2034.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2016,20402.0,11541.0,-2263.0,-11.0,11123.0,345.0,5024.0,32.0,3524.0,3.77,3.0,917.0,32447.0,33364.0,43730.0,135949.0,27761.0,240804.0,1761.0,0.0,70274.0,168769.0,240804.0,5025.0,-2353.0,2024.0,4696.0,4714.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2017,22324.0,14832.0,-3965.0,-18.0,11458.0,362.0,7332.0,32.0,5019.0,5.37,2.0,920.0,37572.0,38492.0,49690.0,155540.0,32465.0,276188.0,1759.0,0.0,68462.0,205967.0,276188.0,13222.0,-5289.0,6055.0,13989.0,12840.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2018,25131.0,16805.0,-4141.0,-16.0,12467.0,383.0,9158.0,33.0,6258.0,6.51,2.0,953.0,49535.0,50488.0,58604.0,191236.0,37392.0,337720.0,2543.0,0.0,90977.0,244201.0,337720.0,-10392.0,-5475.0,14679.0,-1188.0,-10758.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2019,29831.0,19758.0,-5114.0,-17.0,15187.0,458.0,10576.0,33.0,7204.0,7.55,2.0,954.0,56827.0,57781.0,66939.0,224824.0,45626.0,395171.0,2697.0,0.0,103487.0,288987.0,395171.0,1822.0,-3323.0,8365.0,6864.0,1331.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2020,33474.0,22578.0,-5005.0,-15.0,15901.0,465.0,11422.0,25.0,8593.0,8.98,0.0,957.0,65680.0,66637.0,66077.0,260400.0,50059.0,443173.0,2675.0,0.0,111197.0,329301.0,443173.0,46619.0,-13068.0,-735.0,32815.0,46206.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2021,32820.0,29812.0,-9958.0,-30.0,12967.0,461.0,13168.0,25.0,9990.0,10.08,2.0,991.0,83348.0,84339.0,48239.0,278871.0,67405.0,478854.0,2554.0,0.0,156946.0,319355.0,478854.0,4881.0,-11172.0,-10072.0,-16363.0,4581.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2022,33740.0,31069.0,-8882.0,-26.0,11553.0,480.0,15948.0,25.0,12089.0,12.18,2.0,992.0,95673.0,96665.0,55648.0,310087.0,84097.0,546498.0,2723.0,0.0,164529.0,379245.0,546498.0,8418.0,-11018.0,7549.0,4949.0,7785.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2023,42151.0,33485.0,-5746.0,-14.0,14411.0,599.0,19646.0,25.0,14925.0,15.03,2.0,993.0,110821.0,111814.0,57534.0,361273.0,89809.0,620430.0,3075.0,0.0,195338.0,422017.0,620430.0,-1242.0,-10381.0,1883.0,-9740.0,-2203.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2024,56237.0,47052.0,-13382.0,-24.0,22567.0,792.0,23863.0,25.0,18213.0,18.32,2.0,994.0,128978.0,129972.0,75106.0,445269.0,117321.0,767667.0,3510.0,0.0,246446.0,517711.0,767667.0,15685.0,-8919.0,15515.0,22281.0,14593.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2025,65669.0,48891.0,-11496.0,-18.0,28275.0,941.0,28989.0,24.0,22126.0,22.26,2.0,994.0,156495.0,157489.0,97622.0,494707.0,129955.0,879774.0,3759.0,0.0,284255.0,591761.0,879774.0,16916.0,-25226.0,22165.0,13855.0,15768.0
KOTAKBANK.NS,Kotak Mahindra Bank,Financial Services,2026,69781.0,52319.0,-12158.0,-17.0,29620.0,0.0,25993.0,26.0,19288.0,19.39,3.0,995.0,180118.0,181113.0,95394.0,566940.0,159906.0,1003353.0,2853.0,0.0,290633.0,709867.0,1003353.0,41727.0,-16519.0,-2538.0,22669.0,40691.0
LT.NS,Larsen & Toubro,Construction,2015,91929.0,76245.0,15684.0,17.0,7266.0,2623.0,7217.0,31.0,4966.0,34.17,32.0,186.0,40723.0,40909.0,93630.0,,58727.0,193266.0,34738.0,14993.0,9612.0,133923.0,193266.0,-1365.0,-4778.0,7903.0,1759.0,-7460.0
LT.NS,Larsen & Toubro,Construction,2016,101122.0,85637.0,15486.0,15.0,6899.0,1787.0,8020.0,30.0,4592.0,30.64,40.0,186.0,43994.0,44180.0,88135.0,,61775.0,194091.0,14176.0,10974.0,15465.0,153475.0,194091.0,-3240.0,-4627.0,7253.0,-613.0,-7363.0
LT.NS,Larsen & Toubro,Construction,2017,109312.0,92691.0,16620.0,15.0,6829.0,2370.0,8887.0,23.0,6486.0,43.17,22.0,187.0,50030.0,50217.0,93954.0,,67400.0,211571.0,16677.0,13298.0,19753.0,161843.0,211571.0,6655.0,-9796.0,2896.0,-245.0,3834.0
LT.NS,Larsen & Toubro,Construction,2018,119683.0,99572.0,20111.0,17.0,7714.0,2223.0,11639.0,27.0,8004.0,52.59,30.0,280.0,54623.0,54903.0,107524.0,,80812.0,243240.0,18580.0,13443.0,15311.0,195905.0,243240.0,-10031.0,3914.0,9370.0,3254.0,-12046.0
LT.NS,Larsen & Toubro,Construction,2019,135220.0,112354.0,22866.0,17.0,9339.0,1923.0,14305.0,28.0,10217.0,63.48,28.0,281.0,62094.0,62375.0,125555.0,,90106.0,278036.0,21194.0,13919.0,20907.0,222016.0,278036.0,-4756.0,-11023.0,15440.0,-338.0,-8255.0
LT.NS,Larsen & Toubro,Construction,2020,145452.0,120899.0,24553.0,17.0,11021.0,2462.0,14086.0,23.0,10894.0,68.02,26.0,281.0,66442.0,66723.0,143174.0,,96790.0,306687.0,43653.0,3311.0,20047.0,239675.0,306687.0,6694.0,-8408.0,6372.0,4658.0,3394.0
LT.NS,Larsen & Toubro,Construction,2021,135979.0,112519.0,23460.0,17.0,11750.0,2904.0,16918.0,24.0,12921.0,82.47,44.0,281.0,75588.0,75869.0,134629.0,,99597.0,310095.0,44319.0,500.0,39627.0,225649.0,310095.0,23074.0,-5750.0,-15274.0,2049.0,22151.0
LT.NS,Larsen & Toubro,Construction,2022,156521.0,132207.0,24314.0,16.0,9235.0,2948.0,14495.0,29.0,10419.0,61.7,36.0,281.0,82127.0,82408.0,125508.0,,111112.0,319028.0,42945.0,1250.0,39395.0,235438.0,319028.0,19164.0,-3585.0,-15181.0,397.0,16124.0
LT.NS,Larsen & Toubro,Construction,2023,183341.0,156175.0,27166.0,15.0,9445.0,3502.0,17109.0,26.0,12531.0,74.5,32.0,281.0,89045.0,89326.0,120650.0,,119745.0,329722.0,42641.0,3066.0,44798.0,239217.0,329722.0,22777.0,-8048.0,-11572.0,3156.0,18984.0
LT.NS,Larsen & Toubro,Construction,2024,221113.0,192355.0,28758.0,13.0,9512.0,3682.0,20517.0,24.0,15547.0,95.0,36.0,275.0,86084.0,86359.0,116322.0,,136921.0,339602.0,42964.0,3045.0,45648.0,247946.0,339602.0,18266.0,2179.0,-25413.0,-4968.0,14056.0
LT.NS,Larsen & Toubro,Construction,2025,255734.0,221308.0,34427.0,13.0,9925.0,4121.0,23579.0,25.0,17673.0,109.35,31.0,275.0,97381.0,97656.0,132409.0,,149050.0,379114.0,44055.0,2589.0,54805.0,277665.0,379114.0,9151.0,-15479.0,6557.0,228.0,5611.0
LT.NS,Larsen & Toubro,Construction,2026,285874.0,250464.0,35411.0,12.0,10056.0,4365.0,25976.0,26.0,18954.0,116.92,32.0,275.0,109015.0,109290.0,125497.0,,217596.0,452383.0,30867.0,3311.0,68377.0,349828.0,452383.0,16741.0,-11380.0,-2156.0,3204.0,12272.0
M&M.NS,Mahindra & Mahindra,Automobile,2015,71448.0,62655.0,8793.0,12.0,3157.0,2124.0,4313.0,40.0,3381.0,25.26,23.0,296.0,25561.0,25857.0,37911.0,,30608.0,94376.0,19047.0,3032.0,10027.0,62270.0,94376.0,1055.0,-4357.0,1669.0,-1633.0,-3661.0
M&M.NS,Mahindra & Mahindra,Automobile,2016,75841.0,65759.0,10082.0,13.0,3368.0,2442.0,5672.0,37.0,3554.0,25.35,21.0,270.0,26222.0,26492.0,41553.0,,31806.0,99852.0,20585.0,2371.0,11603.0,65293.0,99852.0,2385.0,-5506.0,2967.0,-154.0,-1729.0
M&M.NS,Mahindra & Mahindra,Automobile,2017,83773.0,73038.0,10735.0,13.0,3648.0,2813.0,6350.0,36.0,4051.0,29.77,22.0,311.0,29467.0,29778.0,48762.0,,35296.0,113835.0,20989.0,4279.0,14662.0,73905.0,113835.0,183.0,-5875.0,6108.0,416.0,-4780.0
M&M.NS,Mahindra & Mahindra,Automobile,2018,92094.0,78868.0,13226.0,14.0,3987.0,3280.0,10326.0,23.0,7958.0,60.41,11.0,543.0,36232.0,36775.0,55898.0,,43696.0,136369.0,26182.0,4269.0,16018.0,89900.0,136369.0,682.0,-5467.0,6314.0,1529.0,-5109.0
M&M.NS,Mahindra & Mahindra,Automobile,2019,104721.0,89514.0,15207.0,15.0,5021.0,3991.0,8871.0,32.0,6017.0,42.76,17.0,544.0,39439.0,39983.0,70848.0,,51057.0,161889.0,28983.0,4760.0,18268.0,109878.0,161889.0,-4347.0,-7174.0,13194.0,1672.0,-11546.0
